"cellID","X95","X190","X285","X380","X475","X950","X1425","X1900","X4750","X9500","X14250","rep_num","Arc","Egr2","Nr4a1","center_x","center_y"
20174,"1",0.333333333333333,"0.428571428571429","0.4","0.222222222222222","0.328125","0.37012987012987","0.379790940766551","0.352313167259786","0.377014581734459","0.402687673772011",3,36,9,24,5172.00737851797,17330.3328786465
20178,NA,0,"0.5","0.538461538461538","0.5","0.397058823529412","0.37125748502994","0.343234323432343","0.345821325648415","0.37478040210814","0.401379632877353",3,35,32,47,4483.4262723798,17287.0728864501
20179,"1",0.25,"0.571428571428571","0.363636363636364","0.235294117647059","0.338235294117647","0.375","0.375415282392027","0.354460093896714","0.37681436210848","0.402243033876749",3,14,11,28,5128.02729793133,17286.5981306914
20190,"0",0,"0.153846153846154","0.230769230769231","0.28125","0.278350515463918","0.311827956989247","0.345047923322684","0.33909038572251","0.375050627784528","0.400548206411632",3,46,26,23,3437.58478176902,17211.2112253161
20192,"0.666666666666667",0.428571428571429,"0.444444444444444","0.5","0.55","0.386666666666667","0.361111111111111","0.365625","0.34406779661017","0.37575639273863","0.400537634408602",3,7,10,27,4275.97050491585,17213.3673383471
20199,"1",0.428571428571429,"0.5","0.529411764705882","0.478260869565217","0.367088607594937","0.352941176470588","0.369230769230769","0.345039018952062","0.376534788540246","0.400583771161705",3,20,22,14,4213.46255648806,17171.3007616447
20200,"0.5",0.5,"0.545454545454545","0.625","0.523809523809524","0.415584415584416","0.368421052631579","0.370481927710843","0.344308035714286","0.376502520356727","0.400885677659946",3,20,8,18,4331.50020584603,17172.2195979781
20206,"1",0.6,"0.454545454545455","0.444444444444444","0.44","0.358024691358025","0.351351351351351","0.368580060422961","0.343110127282789","0.37709388391118","0.400140072370725",3,35,15,29,4147.88923149905,17142.7143241989
20209,"1",0.4,"0.428571428571429","0.4","0.333333333333333","0.371794871794872","0.394871794871795","0.382789317507418","0.348209366391185","0.379552352048558","0.401084949215143",3,6,9,23,4642.82692307692,17105.101252709
20215,"1",0.4,"0.4","0.352941176470588","0.310344827586207","0.392857142857143","0.362162162162162","0.377643504531722","0.352152040245947","0.381865574380935","0.40116345386107",3,11,7,33,5192.15903702353,17099.0805739338
20221,NA,0,"0.181818181818182","0.1875","0.185185185185185","0.361702127659574","0.356756756756757","0.351791530944625","0.352604464796795","0.385321100917431","0.401964104300711",3,54,49,61,5896.68855570317,17075.0455585805
20222,"1",0.5,"0.333333333333333","0.4","0.333333333333333","0.384615384615385","0.35978835978836","0.375375375375375","0.351666666666667","0.382576459684893","0.401183297303447",3,26,30,19,5264.12759317055,17071.3667952334
20223,NA,0,"0.142857142857143","0.454545454545455","0.4375","0.372549019607843","0.351485148514851","0.368876080691643","0.343665035345296","0.379692666796343","0.399859943977591",3,12,13,18,3943.8263814068,17059.8572910375
20232,"0.666666666666667",0.666666666666667,"0.444444444444444","0.5","0.454545454545455","0.375","0.384615384615385","0.377142857142857","0.345425013535463","0.379591063990913","0.400645830930689",3,73,25,52,4560.99611461875,17058.7937351726
20233,"0",0.166666666666667,"0.166666666666667","0.08","0.157894736842105","0.276785714285714","0.310679611650485","0.330383480825959","0.335240274599542","0.377032520325203","0.399641577060932",3,27,18,24,3009.11715174812,17042.4345560172
20234,"1",0.5,"0.428571428571429","0.346153846153846","0.305555555555556","0.296296296296296","0.331730769230769","0.345714285714286","0.340296866410115","0.378581308041889","0.39959957602167",3,17,46,78,3543.14415421148,17033.8059566116
20236,"0.5",0.2,"0.272727272727273","0.222222222222222","0.241379310344828","0.350515463917526","0.350785340314136","0.354838709677419","0.348528563185228","0.386363636363636","0.401234567901235",3,10,13,32,6134.78906545592,17033.4574885384
20239,"1",0.4,"0.454545454545455","0.421052631578947","0.357142857142857","0.388888888888889","0.37","0.372159090909091","0.351558228540186","0.383849557522124","0.400931606453079",3,7,23,55,5175.31516116196,17020.4695162704
20241,"1",0.666666666666667,"0.375","0.529411764705882","0.423076923076923","0.4","0.372093023255814","0.374301675977654","0.34877529286475","0.381282820705176","0.400689259046525",3,17,9,12,4544.27373935822,16992.3868314964
